precise	status	evidence	notes
s:16FoundationModels10TranscriptV10ToolOutputV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV10ToolOutputV2id8toolName8segmentsAESS_SSSayAC7SegmentOGtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV10ToolOutputV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV10ToolOutputV8segmentsSayAC7SegmentOGvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV10ToolOutputV8toolNameSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV10startIndexSivp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11SubSequencea	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV2id7contentAESS_SStcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV11TextSegmentV7contentSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV15toolDefinitionsSayAC14ToolDefinitionVGvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV2id8segments15toolDefinitionsAESS_SayAC7SegmentOGSayAC14ToolDefinitionVGtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV12InstructionsV8segmentsSayAC7SegmentOGvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ResponseFormatV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ResponseFormatV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ResponseFormatV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ResponseFormatV4nameSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ResponseFormatV4typeAExm_tcAA9GenerableRzlufc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ResponseFormatV6schemaAeA16GenerationSchemaV_tcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ToolDefinitionV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ToolDefinitionV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ToolDefinitionV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ToolDefinitionV4name11description10parametersAESS_SSAA16GenerationSchemaVtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ToolDefinitionV4nameSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV14ToolDefinitionV4toolAEx_tcAA0D0Rzlufc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testToolAndToolCallError	-
s:16FoundationModels10TranscriptV17StructuredSegmentV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV2id6source7contentAESS_SSAA16GeneratedContentVtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV6sourceSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV17StructuredSegmentV7contentAA16GeneratedContentVvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV2eeoiySbAC_ACtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV4fromACs7Decoder_p_tKcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO10toolOutputyAeC04ToolF0VcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO12instructionsyAeC12InstructionsVcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO6promptyAeC6PromptVcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO8responseyAeC8ResponseVcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5EntryO9toolCallsyAeC04ToolF0VcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV5Indexa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV14responseFormatAC08ResponseF0VSgvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV2id8segments7options14responseFormatAESS_SayAC7SegmentOGAA17GenerationOptionsVAC08ResponseI0VSgtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV7optionsAA17GenerationOptionsVvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6PromptV8segmentsSayAC7SegmentOGvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV6encode2toys7Encoder_p_tKF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7Elementa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7Indicesa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO4textyAeC04TextD0VcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7SegmentO9structureyAeC010StructuredD0VcAEmF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV7entriesACx_tcSTRzAC5EntryO7ElementRtzlufc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8Iteratora	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV2id8assetIDs8segmentsAESS_SaySSGSayAC7SegmentOGtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV8assetIDsSaySSGvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ResponseV8segmentsSayAC7SegmentOGvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV2id8toolName9argumentsAESS_SSAA16GeneratedContentVtcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV8toolNameSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8ToolCallV9argumentsAA16GeneratedContentVvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV8endIndexSivp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV10startIndexSivp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV11SubSequencea	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV11descriptionSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV2IDa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV2eeoiySbAE_AEtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV2idSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV2id_AESS_xtcSTRzAC0D4CallV7ElementRtzlufc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV5Indexa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV7Elementa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV7Indicesa	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV8Iteratora	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsV8endIndexSivp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptV9ToolCallsVyAC0D4CallVSicip	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels10TranscriptVyAC5EntryOSicip	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testTranscriptCollection	-
s:16FoundationModels12GenerationIDV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationIDAndOptions	-
s:16FoundationModels12GenerationIDV2eeoiySbAC_ACtFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationIDAndOptions	-
s:16FoundationModels12GenerationIDV4hash4intoys6HasherVz_tF	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationIDAndOptions	-
s:16FoundationModels12GenerationIDV9hashValueSivp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationIDAndOptions	-
s:16FoundationModels12GenerationIDVACycfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationIDAndOptions	-
s:16FoundationModels12InstructionsV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testInstructionsAndPrompt	-
s:16FoundationModels12InstructionsV26instructionsRepresentationACvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testInstructionsAndPrompt	-
s:16FoundationModels12InstructionsVyA2CyKXEKcfc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testInstructionsAndPrompt	-
s:16FoundationModels12InstructionsVyACxcAA0C13RepresentableRzlufc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testInstructionsAndPrompt	-
s:16FoundationModels13PromptBuilderV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV10buildArrayyAA0C0VSayxGAA0C13RepresentableRzlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV10buildBlockyAA0C0VxxQpRvzAA0C13RepresentableRzlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV11buildEither5firstAA0C0Vx_tAA0C13RepresentableRzlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV11buildEither6secondAA0C0Vx_tAA0C13RepresentableRzlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV13buildOptionalyAA0C0VAFSgFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV15buildExpressionyAA0C0VAFFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV15buildExpressionyxxAA0C13RepresentableRzlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels13PromptBuilderV24buildLimitedAvailabilityyAA0C0VxAA0C13RepresentableRzlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testBuilders	-
s:16FoundationModels15GenerationGuideV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideV12maximumCountyACySayqd__GGSiAERszlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideV12minimumCountyACySayqd__GGSiAERszlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideV5countyACySayqd__GGSNySiGAERszlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideV5countyACySayqd__GGSiAERszlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideV7elementyACySayqd__GGACyqd__GAERszlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASSRszlE5anyOfyACySSGSaySSGFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASSRszlE7patternyACySSG17_StringProcessing5RegexVyqd__GlFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASSRszlE8constantyACySSGSSFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASdRszlE5rangeyACySdGSNySdGFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASdRszlE7maximumyACySdGSdFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASdRszlE7minimumyACySdGSdFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASfRszlE5rangeyACySfGSNySfGFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASfRszlE7maximumyACySfGSfFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASfRszlE7minimumyACySfGSfFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASiRszlE5rangeyACySiGSNySiGFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASiRszlE7maximumyACySiGSiFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASiRszlE7minimumyACySiGSiFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASo9NSDecimalaRszlE5rangeyACyAEGSNyAEGFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASo9NSDecimalaRszlE7maximumyACyAEGAEFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels15GenerationGuideVAASo9NSDecimalaRszlE7minimumyACyAEGAEFZ	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGenerationGuides	-
s:16FoundationModels16GeneratedContentV	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGeneratedContentKinds	-
s:16FoundationModels16GeneratedContentV09generatedD0ACvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGeneratedContentInitsAndValues	-
s:16FoundationModels16GeneratedContentV10isCompleteSbvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGeneratedContentInitsAndValues	-
s:16FoundationModels16GeneratedContentV10jsonStringSSvp	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGeneratedContentJSONRoundTrip	-
s:16FoundationModels16GeneratedContentV10properties2id16uniquingKeysWithACx_AA12GenerationIDVSgq_AC_ACtKXEtKcSTRzAA013ConvertibleTocD0R_SS_AaJ_pt7ElementRtzr0_lufc	implemented	test:full/foundationmodels/tests/agent/FoundationModelsTests.swift#testGeneratedContentInitsAndValues	-
