precise	status	evidence	notes
s:15ProximityReader011PaymentCardB0C11UpdateEventO4nameSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C11UpdateEventO8notReadyyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C11UpdateEventO8progressyAESicAEmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C11isSupportedSbvpZ	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderIsUnsupported	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C11linkAccount5usingyAC5TokenV_tYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#linkAccount	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB0C13relinkAccount5usingyAC5TokenV_tYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#relinkAccount	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB0C15isAccountLinked5usingSbAC5TokenV_tYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#isAccountLinked	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB0C16readerIdentifierSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderIsUnsupported	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C22prepareStoreAndForwardAA0fghcdB7SessionCyYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#prepareStoreAndForward	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB0C2idSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderIsUnsupported	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO06removeD0yA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO11readyForTapyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO12cardDetectedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO13readCancelledyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO13readCompletedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO14updateProgressyAESicAEmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO16readNotCompletedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO17pinEntryCompletedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO17pinEntryRequestedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO22userInterfaceDismissedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO4nameSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO8notReadyyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5EventO9readRetryyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderEventNames	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5TokenV	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5TokenV8RawValuea	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5TokenV8rawValueAESS_tcfc	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C5TokenV8rawValueSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C6eventsScSyAC5EventOGvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderIsUnsupported	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7OptionsV	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7OptionsV12vasMerchantsAESayAA10VASRequestC8MerchantVG_tcfc	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7OptionsV12vasMerchantsSayAA10VASRequestC8MerchantVGvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7OptionsV24includeErrorInReadResultSbvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7OptionsV27returnReadResultImmediatelySbvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7OptionsVAEycfc	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderTokensAndOptions	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7optionsA2C7OptionsV_tcfc	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderIsUnsupported	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7optionsAC7OptionsVvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderIsUnsupported	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB0C7prepare5using13updateHandlerAA0cdB7SessionCAC5TokenV_yAC11UpdateEventOcSgtYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#prepare	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB0C7prepare5usingAA0cdB7SessionCAC5TokenV_tYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#prepare	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB5ErrorO	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO017serviceConnectionE0yA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO021networkAuthenticationE0yA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO05emptyB5TokenyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO07invalidB5TokenyACSSSgcACmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO07networkE0yA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO10notAllowedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO10readerBusyyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO11unsupportedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO12deviceBannedyAC10Foundation4DateVSgcACmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO12tokenExpiredyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO13prepareFailedyACSSSgcACmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO14prepareExpiredyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO15invalidMerchantyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO15merchantBlockedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO16accountNotLinkedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO16errorDescriptionSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO16passcodeDisabledyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO16readerMemoryFullyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO17modelNotSupportedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO18accountDeactivatedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO18requestInterruptedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO20accountAlreadyLinkedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO20accountLinkingFailedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO21osVersionNotSupportedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO23accountLinkingCancelledyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO25accountLinkingCheckFailedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO25storeAndForwardNotAllowedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO27backgroundRequestNotAllowedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO29storeAndForwardSessionExpiredyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO33storeAndForwardSessionInvalidatedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO33storeAndForwardTokenIssuerChangedyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO34accountLinkingRequiresiCloudSignInyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO7unknownyACSi_tcACmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO8notReadyyA2CmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5ErrorO9errorNameSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testStoreAndForwardTypes	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV011fetchStoredcD15ReadResultBatch4sizeAA0e10AndForwardJ0VSi_tYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#fetchStoredPaymentCardReadResultBatch	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB5StoreV011fetchStoredcD15ReadResultCountSiyYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#fetchStoredPaymentCardReadResultCount	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO07networkF0yA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO10notAllowedyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO16passcodeDisabledyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO28storeAndForwardBatchNotFoundyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO30storeAndForwardResultsNotFoundyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO31storeAndForwardBatchSizeInvalidyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO33storeAndForwardBatchAlreadyExistsyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO35storeAndForwardDeletionTokenExpiredyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO35storeAndForwardDeletionTokenInvalidyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO4busyyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV0E5ErrorO7unknownyAESi_tcAEmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderStoreErrorCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB5StoreV12resolveBatch18batchDeletionTokenSiAA0e10AndForwardgiJ0V_tYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#resolveBatch	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB5StoreV15resetBatchStateyyYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#resetBatchState	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testSessionLinuxHostConstruction	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB7SessionC04readcD0_10vasRequest15stopOnVASResult12eventHandlerAA0cD10ReadResultVSg_AA07VASReadO0VSgtAA0cd11TransactionH0V_AA10VASRequestCSbyAC5EventOcSgtYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#readPaymentCard	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC04readcD0_10vasRequest15stopOnVASResultAA0cD10ReadResultVSg_AA07VASReadM0VSgtAA0cd11TransactionH0V_AA10VASRequestCSbtYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#readPaymentCard	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC04readcD0_12eventHandlerAA0cD10ReadResultVAA0cD18TransactionRequestV_yAC5EventOcSgtYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#readPaymentCard	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC04readcD0_12eventHandlerAA0cD10ReadResultVAA0cD19VerificationRequestV_yAC5EventOcSgtYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#readPaymentCard	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC04readcD0yAA0cD10ReadResultVAA0cD18TransactionRequestVYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#readPaymentCard	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC04readcD0yAA0cD10ReadResultVAA0cD19VerificationRequestVYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#readPaymentCard	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC10cancelReadSbyYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#cancelRead	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC10capturePIN5using04cardB13TransactionIDAA0cD10ReadResultVAC8PINTokenV_SStYaKF	declared	source:full/proximityreader/ProximityReaderPayments.swift#capturePIN	Async Apple-service or hardware path; fail-closed in source, not awaited by the sealed runner.
s:15ProximityReader011PaymentCardB7SessionC2idSSvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testSessionLinuxHostConstruction	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB7SessionC31currentOSVersionDeprecationDate10Foundation0I0VSgvp	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testSessionLinuxHostConstruction	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB7SessionC5EventO	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderSessionEventCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB7SessionC5EventO06removeD0yA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderSessionEventCases	Focused Linux host evidence; not Apple-runtime parity.
s:15ProximityReader011PaymentCardB7SessionC5EventO11readyForTapyA2EmF	implemented	test:full/proximityreader/tests/agent/ProximityReaderPaymentTests.swift#testPaymentCardReaderSessionEventCases	Focused Linux host evidence; not Apple-runtime parity.
